<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2016.11.10	1.04912	1.06443	1.04823	1.05491	176585	138235635075	34
2016.11.11	1.05487	1.06037	1.05034	1.05606	186259	162433513909	34
2016.11.14	1.06111	1.06558	1.05982	1.06143	146833	105536603369	34
2016.11.15	1.06143	1.06522	1.05965	1.06483	146249	120552740766	34
2016.11.16	1.06484	1.06532	1.05478	1.05569	145267	115757530136	34
2016.11.17	1.05570	1.05778	1.05167	1.05351	135029	110977108712	51
2016.11.18	1.05351	1.05430	1.04402	1.04402	145005	125585548042	46
2016.11.21	1.04629	1.04770	1.04104	1.04184	133884	114869772230	51
2016.11.22	1.04184	1.04902	1.04166	1.04778	124743	97327254818	51
2016.11.23	1.04777	1.05591	1.04675	1.05318	118556	93658384611	51
2016.11.24	1.05317	1.05938	1.05250	1.05777	103592	84684528122	51
2016.11.25	1.05778	1.06088	1.05351	1.05436	126513	106232208777	51
2016.11.28	1.05578	1.05919	1.05315	1.05752	131779	105295296730	51
2016.11.29	1.05752	1.05840	1.04774	1.04865	127176	111388353111	35
2016.11.30	1.04862	1.04898	1.04019	1.04353	143306	120681628933	34
2016.12.01	1.04354	1.04881	1.04148	1.04552	120967	93530803488	50
2016.12.02	1.04551	1.04713	1.04212	1.04335	102754	89536941548	34
2016.12.05	1.04891	1.05151	1.04519	1.04607	124403	98059804701	34
2016.12.06	1.04607	1.04891	1.04139	1.04872	99474	74017866728	42
2016.12.07	1.04872	1.04937	1.04164	1.04173	85450	64863285031	34
2016.12.08	1.04174	1.04274	1.03745	1.03833	120841	81131205345	51
2016.12.09	1.03835	1.04410	1.03797	1.04147	91701	76310018127	34
2016.12.12	1.04500	1.04562	1.04030	1.04113	108731	79557022051	40
2016.12.13	1.04114	1.04241	1.03813	1.04042	116515	88016252797	51
2016.12.14	1.04044	1.04195	1.03724	1.04079	145278	106896002382	51
2016.12.15	1.04079	1.04705	1.04021	1.04486	190174	124865890573	34
2016.12.16	1.04485	1.04925	1.04366	1.04695	144681	91269342043	44
2016.12.19	1.04696	1.04714	1.04366	1.04620	127456	94059086567	51
2016.12.20	1.04621	1.04992	1.04578	1.04922	116208	86306014553	51
2016.12.21	1.04920	1.05010	1.04495	1.04790	106412	78117307310	51
2016.12.22	1.04790	1.04982	1.04325	1.04549	111538	84142905031	51
2016.12.23	1.04547	1.04612	1.04040	1.04065	79981	58964716080	51
2016.12.26	1.04343	1.04434	1.02869	1.04279	15108	11004650000	34
