<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2013.11.26	111.426	111.801	111.309	111.678	40848	0	1
2013.11.27	111.676	112.675	111.653	112.302	46389	0	1
2013.11.28	112.302	113.100	112.264	113.069	37439	0	1
2013.11.29	113.069	113.390	112.773	112.979	45365	0	1
2013.12.02	113.051	113.556	112.849	113.194	48968	0	2
2013.12.03	113.199	113.807	112.888	113.439	58068	0	2
2013.12.04	113.438	113.612	112.906	113.380	64615	0	1
2013.12.05	113.378	113.778	112.983	113.617	63087	0	1
2013.12.06	113.616	115.410	113.499	115.252	50517	0	1
2013.12.09	115.547	116.111	115.251	115.985	46551	0	3
2013.12.10	115.985	116.193	115.671	115.849	51419	0	1
2013.12.11	115.851	115.950	115.316	115.681	52441	0	2
2013.12.12	115.682	116.537	115.544	116.307	59744	0	2
2013.12.13	116.309	116.716	115.729	115.926	52050	0	1
2013.12.16	115.964	116.427	115.530	116.065	48600	0	2
2013.12.17	116.066	116.330	115.580	116.119	45483	0	1
2013.12.18	116.114	116.814	115.564	116.402	59763	0	1
2013.12.19	116.404	116.407	115.910	116.060	54998	0	1
2013.12.20	116.056	116.538	116.001	116.024	47044	0	2
2013.12.23	116.254	116.688	115.904	116.583	31496	0	1
2013.12.24	116.580	116.706	116.255	116.351	23402	0	2
2013.12.26	116.938	117.309	116.767	117.225	24440	0	1
2013.12.27	117.226	119.171	117.118	117.939	40500	0	1
2013.12.30	118.177	118.532	117.905	118.325	36885	0	2
2013.12.31	118.334	118.418	117.689	118.418	26346	0	2
2014.01.01	118.091	118.216	117.927	118.066	7303	0	12
2014.01.02	118.070	118.166	116.175	116.500	65548	0	1
2014.01.03	116.495	116.540	115.379	115.744	48191	0	3
2014.01.06	115.594	115.854	114.979	115.325	56257	0	1
2014.01.07	115.325	115.494	114.924	115.068	54099	0	2
2014.01.08	115.069	115.633	114.891	114.928	59155	0	1
2014.01.09	114.928	115.684	114.854	115.630	54013	0	2
2014.01.10	115.632	115.911	115.086	115.384	48178	0	1
2014.01.13	115.184	115.194	113.966	114.759	57169	0	1
2014.01.14	114.761	115.534	114.662	115.292	55603	0	3
2014.01.15	115.288	115.527	114.775	115.184	52503	0	2
2014.01.16	115.184	115.576	114.925	115.335	50491	0	1
2014.01.17	115.329	115.354	114.350	114.474	41216	0	3
2014.01.20	113.942	114.639	113.792	114.591	36328	0	2
2014.01.21	114.588	114.850	114.207	114.529	51924	0	1
2014.01.22	114.528	114.887	114.245	114.708	49510	0	1
2014.01.23	114.708	115.640	114.310	115.141	68512	0	1
2014.01.24	115.138	115.380	114.159	114.346	66242	0	1
2014.01.27	114.441	114.806	114.107	114.566	63109	0	1
2014.01.28	114.564	115.042	114.342	114.646	54958	0	1
2014.01.29	114.640	114.920	113.789	114.197	64222	0	1
2014.01.30	114.204	114.354	113.564	113.935	59930	0	1
2014.01.31	113.934	114.007	112.461	112.479	57276	0	1
2014.02.03	112.734	112.907	111.896	112.231	65710	0	1
2014.02.04	112.228	112.571	111.686	112.339	63247	0	1
2014.02.05	112.297	112.444	111.718	112.334	76280	0	1
2014.02.06	112.336	113.465	111.892	113.258	70292	0	1
2014.02.07	113.257	114.021	112.979	113.894	60909	0	1
2014.02.10	113.954	114.284	113.717	114.175	41638	0	2
2014.02.11	114.173	114.610	113.852	114.038	45234	0	1
2014.02.12	114.037	114.255	113.254	113.844	47145	0	1
2014.02.13	113.844	114.550	113.566	114.405	54685	0	1
2014.02.14	114.404	114.548	113.842	113.988	45547	0	1
2014.02.17	113.787	114.549	113.772	114.479	34442	0	1
2014.02.18	114.484	115.464	114.114	115.270	53786	0	1
2014.02.19	115.269	115.386	114.637	115.075	47996	0	1
2014.02.20	115.076	115.245	114.204	115.174	54112	0	1
2014.02.21	115.174	115.778	114.908	115.393	39593	0	1
2014.02.24	115.671	115.681	115.084	115.340	44248	0	1
2014.02.25	115.340	115.497	114.919	115.216	46144	0	1
2014.02.26	115.218	115.405	114.485	114.954	50218	0	2
2014.02.27	114.949	115.124	114.148	114.722	53318	0	1
2014.02.28	114.723	116.031	114.306	115.532	53741	0	1
